duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,attack
3.4993721443479084,udp,dns,587.2259534945936,162.52347154041044,SH,0,0,0,0,0,0,1,1,6,1,0,0,1,0,0,1
240.04228873930236,tcp,http,572.4193360493821,493.73800091307214,REJ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
29.94577768406861,tcp,ftp,693.16189930003,438.3564404215902,S1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108.62557985649804,tcp,http,1195.4276125470162,1305.2368262674518,SF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1051.8353738397932,icmp,smtp,16408.25694003906,51086.62364226935,REJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
73.41108959092286,udp,http,1994.2627491601993,2442.998038448956,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79.12237979817975,tcp,ssh,29.718641326320952,157.1306290339515,SF,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
20.438859950790576,tcp,ssh,579.3975035760221,61.60799832891048,RSTO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349.28071327362267,udp,http,715.3761229384187,764.8747611528006,REJ,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0
149.22453771381407,icmp,dns,934.027701681426,1.0276664791415582,SF,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
280.50944192915824,icmp,smtp,323.0632180018082,1549.844142397968,SF,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
225.21519975341965,tcp,http,557.7075589881292,705.1648820956984,REJ,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0
91.1054412383275,tcp,dns,662.6912084957406,669.5587403834205,SH,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
254.9435379269405,udp,http,1161.2645217523957,450.19469408580244,SF,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0
9.265545895311563,tcp,ftp,1485.205429185174,469.9617679599515,SH,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0
21.813469463126744,udp,ssh,1338.7519363632882,564.1098078716116,RSTR,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0
4.628196568683196,tcp,ftp,417.9168891996308,16.16225282178217,REJ,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39.35320868030868,tcp,ftp,7506.543626603943,87.24317172417695,SH,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0
49.21302917942186,tcp,smtp,1888.2614167008226,703.2945312429443,RSTO,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0
31.65604432088257,icmp,dns,301.1366786137878,162.66278127900992,RSTR,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,1
176.45578652409338,udp,ssh,217.04444582041083,1508.518983597,S1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44.12269995298701,udp,ftp,376.9086292628736,320.8737713112542,RSTO,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32.98028401342492,icmp,ssh,602.1094839175423,103.02949831244604,SH,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
78.2407083207746,icmp,dns,1902.4634244625372,268.153895759409,S1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15.189814782062886,icmp,http,1506.7110488708042,441.76333493081614,REJ,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0
162.04835957747312,udp,ftp,1905.462174431267,35.95532328521326,S0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0
7.747586881130901,tcp,dns,317.3953244302564,152.77307427905146,SF,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
433.41463395873194,icmp,ssh,900.0759608215434,391.3355340706199,RSTR,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0
147.94837762415114,icmp,dns,333.02686592146614,371.7602628020704,REJ,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
22.153944050588596,icmp,http,115.43684592268472,1611.3732668240118,SF,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
0.5537420375935475,tcp,dns,1152.6390317607934,1853.1380303034437,SH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123.60616707577164,tcp,ssh,21320.98866334221,37269.2252567818,S0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,1
122.70959073870446,icmp,ftp,1101.7103678828275,132.32056473011363,RSTO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130.5662908787999,tcp,ftp,1044.0227020066093,1005.5659903874586,REJ,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,1
147.52145260435134,icmp,smtp,1662.0396647111056,1632.827097794021,REJ,0,0,0,0,3,0,1,1,7,2,2,0,0,0,0,1
7.692926551379635,tcp,ssh,150.30512212909343,3316.5740273940787,SH,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0
44.38926724162325,udp,smtp,1530.0730429431705,6.819484664942936,S0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12.315010460444965,udp,smtp,7231.445874646453,533.8863457186146,S1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
198.85295716582226,tcp,http,1904.0939034637665,1324.2132347590473,RSTO,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
97.63011917123741,udp,ssh,1393.5690630265633,1763.5178381982207,REJ,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
40.1818801251301,udp,ftp,1085.198718276954,64.31022579424057,SH,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
6.566806580478289,udp,ssh,547.8034275767764,1141.3565027946947,S1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
37.24883504103537,icmp,http,1311.1875116076844,340.996660768006,SF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.331421318413135,tcp,ssh,1287.999676259097,77.52591672808467,SH,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
130.7875783957741,tcp,ssh,998.3099070848756,671.5864560045362,S0,0,3,0,0,1,0,0,0,1,3,0,0,0,0,0,0
101.488935892602,tcp,smtp,1591.0008165508652,172.15739914492494,S1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0
218.22519124015147,udp,ssh,595.592046963563,1335.6298329988274,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.90661333763098,icmp,smtp,129.25792221467455,1351.938538145595,SH,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
12.73723936155019,tcp,smtp,818.8639926747087,1845.5892302817995,S1,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0
124.91263443165994,udp,dns,307.9440042595565,474.12199431766425,RSTO,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
143.0392753076864,icmp,http,485.21164296756814,13.399166458515134,RSTR,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0
82.38874948858287,icmp,smtp,17.568327224647632,300.7483164016979,REJ,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,0
147.38899667213644,tcp,ssh,482.546908962425,630.7579040046437,RSTO,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
68.0814731510278,tcp,smtp,1654.4410636088437,1184.2070385458999,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73.9678838777267,udp,smtp,782.4645603786256,481.3324963132556,RSTO,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
55.781419390842736,tcp,smtp,9.848868203987518,767.9750340645319,RSTO,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0
2.574777399011373,udp,ftp,634.5836370524963,742.8913332887997,S1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0
11.416743519186584,icmp,ftp,344.53697609030377,180.30241586166233,S0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3.1933681293053824,icmp,ftp,649.2272479715018,975.6414001017022,RSTR,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101.17295509275495,icmp,ftp,518.6775722015478,578.4831875400199,SH,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37.73967087950999,icmp,dns,2687.942025746204,1649.8365676818062,SF,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1
71.04371771341901,tcp,smtp,42.04910019303022,1173.1565668674573,RSTR,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
238.12655298459754,tcp,dns,1150.7101527885716,118.1859512882351,SF,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28.673882298329833,udp,ssh,1903.9874876388674,670.9130217097057,SF,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
52.82819748826726,udp,http,3200.0193472480278,1212.3220911315007,SF,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140.87491475385835,udp,dns,195.57243503780876,91.03224163212093,REJ,0,1,0,1,0,1,1,1,3,2,0,1,0,0,0,1
25.980515691739402,udp,ftp,757.8026193933376,1572.6096384817452,RSTR,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.010427855017637,udp,ftp,44.56814562925535,251.0345577054144,RSTO,0,3,0,0,2,1,0,0,0,0,2,0,0,0,0,0
34.21403038870571,icmp,ssh,691.5155612850912,699.3358820770313,S1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
438.95348076313564,icmp,smtp,8156.849940322542,10005.961855382675,REJ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
265.4950085880625,icmp,http,1819.521336562656,847.0777658617766,S1,0,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0
165.08870804845694,udp,dns,120.89161521824782,551.7421569631276,S0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
100.34941905205311,icmp,smtp,720.0834470526851,6.818118030461745,S0,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0
205.1519730520813,icmp,smtp,736.2552632578944,143.19348959457497,SF,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
162.79689407405564,icmp,dns,3563.1458126876787,864.3243911408395,REJ,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0
20.649547635863907,icmp,dns,1064.1549042088702,680.8729000001395,SH,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1011.7356532750579,tcp,dns,339.4530852469202,452.28815995605635,S1,0,0,0,0,9,0,0,0,1,1,2,0,0,1,0,1
482.45983911094123,udp,dns,275.48912275392695,2566.757501292311,SH,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,1
583.9391699373076,udp,ftp,137.2505350918902,404.1897278902904,REJ,0,0,0,0,15,0,0,0,0,2,1,0,0,0,0,1
226.42426492862313,tcp,smtp,1412.6988066617394,770.3538857882961,S0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0
38.27307164183185,icmp,smtp,1173.6267915704038,840.9824667556333,RSTO,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11.659216012385084,icmp,ftp,941.293531294509,749.650634950387,RSTR,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0
25.868674613938136,icmp,smtp,41.69783936663759,649.293737283989,RSTR,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
55.70576927486144,udp,dns,1438.9733156988095,411.0764261652993,SF,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
170.3829726638945,udp,http,1026.9083115671242,2394.301700855214,S1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
197.13449718798333,udp,smtp,3321.1540985869233,599.2985442158351,SF,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6976409181650647,udp,http,884.7972244133954,751.7277360145865,SF,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1
71.48761593385558,udp,http,362.33652141100384,1068.5040757207823,S0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0
54.02733209186713,tcp,ftp,480.4913167870933,70.05347919487352,S0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1
25.11673382758245,udp,ssh,193.39144904058313,1520.0001299218904,SH,1,1,0,0,2,0,0,0,0,1,1,1,1,0,0,0
12.768039154564681,icmp,smtp,1283.42800922914,718.4799837049402,RSTR,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
41.190857986243245,udp,ftp,1230.0487116350043,1070.540812856031,SH,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
286.31211226911495,tcp,ftp,223.95640093406388,1478.4625699090311,SH,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.03838028814744,icmp,http,172.55657759133686,2072.2624988983857,SF,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440.40248009533434,tcp,smtp,9858.269182904422,17041.292734189094,SH,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1
121.40869768808548,icmp,ftp,2430.1428625056346,1668.2854191299027,REJ,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
45.197449896696234,udp,dns,265.35952960203565,299.53456396141905,SH,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0
356.77981382916994,tcp,ftp,421.8437996981859,1079.7973576815157,S1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
328.2009864541398,icmp,dns,329.20501866112926,108.37316098631597,RSTO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29.006129499220528,udp,ssh,533.7950846288476,20.233797009038916,S0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
68.76592784638473,icmp,dns,1251.9341099322435,100.66392427700751,SH,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
35.79304600790468,tcp,dns,2044.8131550293028,384.75478489623515,S1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
33.52496763810817,tcp,http,201.6251780372998,31.588312544460955,SF,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
3.758447776552253,tcp,ftp,1159.676352700097,995.5809182700349,S1,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0
94.04920709825932,tcp,ssh,434.7324625893732,380.5937871684444,SF,0,1,0,0,2,0,0,0,0,1,2,1,0,0,0,0
69.85196328296385,udp,ftp,3938.7350308971163,1333.23169031676,S0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.285108738039248,icmp,dns,355.1320766052855,47.002655797936214,RSTR,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32.662592101036935,udp,dns,7.218950040217314,244.2415145439176,RSTR,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
238.88609510893403,tcp,ftp,724.9267934578633,524.2544301447668,S1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
27.386055214207705,icmp,ssh,163.3793987434382,482.32168561716236,RSTR,0,0,0,1,0,0,1,0,0,2,1,0,1,1,0,0
15.653086098546975,tcp,ssh,45.5146825803572,140.4106264870027,RSTR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67.22721094736363,udp,http,1198.2201557422122,5139.062065779294,REJ,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0
424.40369826152596,udp,dns,1317.7362388209115,334.6892402717091,SF,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
27.71448135597262,udp,dns,617.4814467064608,1276.6585025243985,RSTR,0,1,0,0,1,0,1,1,2,0,0,1,0,0,0,1
111.51550102972934,icmp,http,1129.7485812713987,248.49558707877392,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.3887626239463,icmp,ftp,772.7088085063492,2102.515393125168,S1,0,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1
27.133317233580577,tcp,dns,993.714871072856,490.6281563733639,S1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
130.2748928492316,icmp,ftp,908.0844288447751,2311.6509538960604,RSTR,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45.8522799264304,icmp,ssh,1096.0837802083815,418.2994971072084,SH,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0
100.05037477317713,udp,smtp,222.68196870132067,8.681396003523943,S1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0
100.38378271376382,tcp,http,312.9405591688772,727.7809265937354,RSTO,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0
76.73852499523488,udp,dns,579.7526929674101,743.99412436852,RSTO,0,2,1,0,2,0,0,0,0,1,1,0,0,0,0,0
9.462915881162095,tcp,http,590.8216828677863,127.6449606110553,S1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
603.0681402926394,tcp,ssh,11661.240233825902,37154.790171558874,SF,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1123.3276465284919,icmp,ssh,457.906944811995,1530.1443667647359,SH,0,1,0,0,9,0,0,0,0,0,0,1,0,0,0,1
20.643210660755653,udp,ssh,177.34017179044275,37.44834234456422,S0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4.1629759794345205,icmp,ssh,289.63861255011534,672.416918329887,RSTR,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
89.37784045945834,icmp,smtp,241.73213140391383,755.8913091987133,REJ,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
511.1186577266,icmp,ftp,1315.5005175796036,1167.0369452215743,RSTO,0,1,1,0,8,0,0,0,0,1,1,0,0,1,0,1
1.672694755847062,tcp,ftp,635.519260137874,38.175777385010775,RSTR,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
71.76305845494883,udp,smtp,1233.1637372733967,881.0353874581551,S0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
25.682414705495766,udp,ftp,538.2305326028354,3.102845428066686,REJ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
103.61243415476919,icmp,ssh,2204.8741836475124,308.12748580396016,RSTO,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19.160422253913374,tcp,ftp,4105.626427171175,692.5158904984162,SH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.4212527567719,udp,http,1108.1854920117107,2422.2850107337345,S0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0
48.89587009811018,udp,ftp,1993.7230865525137,135.34997782638123,S0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
493.76870897328837,icmp,http,7887.087759462338,23081.013429155293,SH,0,1,1,0,0,0,0,0,2,0,0,1,2,1,0,1
14.794441343927895,tcp,dns,2727.551731147508,1106.3926706471896,REJ,0,6,2,0,0,0,0,0,0,2,1,0,0,0,0,1
41.713243399517175,icmp,http,1781.3329290448755,469.7823638425686,REJ,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.044428503699642,udp,http,4801.011333916889,976.6284936964806,RSTO,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
258.61903971507235,tcp,ssh,975.7587572705871,5973.297426825409,REJ,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
209.8333707160994,icmp,ssh,1510.5284916222643,4332.9821294312405,RSTR,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
29.83273700614889,udp,ssh,782.7833957413295,436.5124980657299,REJ,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0
107.87627390439145,icmp,http,299.91675086009514,701.0288672597428,SH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169.94840726392212,icmp,smtp,438.1254545647063,2350.6222063860314,S0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
81.01323606865081,icmp,ssh,2244.3672685457254,96.69556766048525,REJ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75.42794101939461,tcp,ssh,57.5739730418422,602.0347149097514,S1,0,0,0,0,1,0,1,1,8,0,1,0,1,0,0,1
27.687704543790314,udp,http,895.2141273983135,474.1359126871112,RSTO,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0
9.772614047494073,udp,dns,465.98616209135565,349.3912100793619,RSTR,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
227.51232251945228,udp,dns,488.8888994676785,5150.623818744304,REJ,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
230.67744276484268,udp,ftp,2159.101444885003,1322.5660204863464,RSTR,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
100.26699194828848,tcp,dns,1922.9327840502417,492.244317784583,REJ,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.40465098113239,icmp,ssh,913.4008505377365,1766.2197521101205,RSTR,0,8,2,1,0,0,0,0,0,1,0,0,0,1,0,1
42.95676158116439,udp,smtp,318.7171809993663,672.6900630030868,S1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
129.4465429727118,tcp,ftp,645.2266251754617,2062.186567626297,REJ,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
227.40973491072523,icmp,smtp,524.7443645641401,309.7638851765044,REJ,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0
218.1132569396613,tcp,smtp,436.36466387601354,253.0877205609278,SF,0,1,1,0,0,0,1,1,4,2,0,0,0,0,0,1
151.3562191930903,tcp,ssh,108.46040263256074,284.0708424621522,S0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
102.7310693567705,udp,http,783.3211242110211,773.2311373551619,RSTO,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
8.789172619608406,udp,http,359.2945118333898,344.3418687234994,RSTO,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0
17.62942146834115,icmp,http,1081.1887919881162,159.13605100228793,SF,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
228.82305001775057,icmp,dns,384.4924829170203,5226.539830244862,REJ,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
